1279281854,0.075
1279282230,0.08
1279282358,0.08
1279282610,0.08
1279283235,0.0839
1279284731,0.084
1279284861,0.084
1279298606,0.075
1279353616,0.0745
1279353748,0.0625
1279353873,0.0628
1279365579,0.07
1279366941,0.07
1279380571,0.0735
1279440028,0.085
1279442607,0.0875
1279442733,0.0875
1279442858,0.0837
1279442983,0.0765
1279443108,0.0765
1279443233,0.0755
1279443358,0.075
1279451250,0.075
1279465260,0.076
1279527006,0.078
1279527738,0.0725
1279535046,0.076
1279535543,0.078
1279541335,0.0799
1279547200,0.0755
1279554533,0.0725
1279554665,0.07
1279555942,0.061
1279612826,0.0795
1279614644,0.077
1279614781,0.078
1279625658,0.0605
1279625788,0.0601
1279625923,0.06
1279626067,0.06
1279639203,0.078
1279639336,0.078
1279639467,0.0788
1279639600,0.0789
1279639731,0.079
1279639862,0.0795
1279699225,0.0894
1279699355,0.079
1279702136,0.0645
1279702266,0.0645
1279716259,0.0579
1279718014,0.07
1279785752,0.075
1279785882,0.075
1279787334,0.062
1279791301,0.0595
1279791433,0.0595
1279791558,0.0593
1279797808,0.058
1279797933,0.056
1279801421,0.054
1279807911,0.055
1279872002,0.0694
1279872130,0.069
1279872256,0.069
1279872508,0.0641
1279872633,0.0695
1279872758,0.062
1279873009,0.064
1279895596,0.052
1279958426,0.0585
1279958556,0.0551
1279958681,0.0551
1279960127,0.0605
1279960252,0.0605
1279960376,0.061
1279960501,0.061
1279965549,0.0551
1279965674,0.0551
1279975886,0.0675
1279976011,0.0621
1279977937,0.056
1280044803,0.0593
1280044930,0.0545
1280045055,0.0544
1280055630,0.053
1280058042,0.051
1280061530,0.05
1280061780,0.05
1280061904,0.05
1280062029,0.05
1280062154,0.05
1280063600,0.05
1280063725,0.05
1280066377,0.056
1280069384,0.05
1280072872,0.05
1280075159,0.06
1280076845,0.0542
1280131222,0.05
1280131352,0.05
1280131598,0.05
1280131725,0.051
1280131849,0.051
1280132815,0.051
1280134382,0.05
1280140158,0.052
1280140763,0.05
1280217626,0.0541
1280217777,0.0546
1280217928,0.0551
1280218060,0.0551
1280218187,0.0551
1280218552,0.0557
1280218918,0.0556
1280219644,0.0549
1280224579,0.0555
1280224706,0.0557
1280224831,0.0556
1280225197,0.0578
1280225324,0.058
1280225449,0.0585
1280225576,0.059
1280225709,0.059
1280225835,0.0594
1280227522,0.0589
1280228849,0.059
1280231858,0.0595
1280231985,0.06
1280232231,0.08
1280248334,0.053
1280248585,0.051
1280304009,0.0576
1280310143,0.0539
1280310268,0.0536
1280310393,0.0535
1280325652,0.0535
1280390400,0.0556
1280390525,0.057
1280408908,0.0605
1280415159,0.0542
1280476806,0.0605
1280476936,0.06
1280492316,0.06
1280494483,0.061
1280497610,0.061
1280499061,0.062
1280499186,0.062
1280507959,0.061
1280508084,0.06
1280508210,0.06
1280574886,0.061
1280575491,0.059
1280587391,0.0616
1280590759,0.0584
1280591004,0.058
